idpif,superficie_arbolada,superficie_no_arbolada,Fecha,Longitud,Latitud,INCENDIO,Altitud,Pendiente,Orientacion,NDVI,LandCover,Temp_C,Lluvia_mm,Viento_U
956990,0.1,0.0,2003-07-14,-1.2076798713847243,39.21339434026199,1,792.0,7.762087348130012,255.06858282186244,5.067e-05,9.0,20.841455078125023,0.0012665987014770508,-1.16162109375
956991,0.0,0.2,2003-07-15,-1.3555848060837516,39.09809964091071,1,867.0,5.385164807134504,111.80140948635182,3.426e-05,7.0,20.972558593750023,0.5701124900951982,-1.6215972900390625
956992,0.8,0.0,2003-07-16,-1.4622610713917292,39.19101199525638,1,631.0,5.852349955359813,340.01689347810003,5.17e-05,7.0,21.885156250000023,0.1157438600785099,4.720733642578125
956993,0.17,0.0,2003-07-16,-2.4373599945249365,38.40140407278236,1,1005.0,6.800735254367722,287.10272896905235,3.206e-05,9.0,17.980859375000023,0.0021523110262933187,3.178741455078125
956996,0.0,1.0,2003-07-19,-1.9703422541107185,39.100176876024825,1,688.0,0.5,0.0,1.7519999999999998e-05,12.0,23.610253906250023,0.0008553265615773853,2.1971435546875
956998,0.85,0.0,2003-07-19,-2.0586424251103463,39.31488447696002,1,723.0,1.118033988749895,26.56505117707799,2.782e-05,7.0,23.934472656250023,0.0008553265615773853,2.3514404296875
956999,0.0,0.15,2003-07-20,-2.579687555577954,38.93292309346389,1,983.0,1.5811388300841898,251.56505117707798,4.0230000000000006e-05,10.0,23.666894531250023,0.0033487003747723065,0.63299560546875
957001,0.11,0.0,2003-07-20,-1.7512000578926972,38.738873822480656,1,870.0,1.118033988749895,206.565051177078,2.012e-05,12.0,25.131738281250023,0.020410530851222575,-0.65411376953125
957002,5.2,0.0,2003-07-20,-1.6499298126575237,39.03475045876035,1,769.0,2.0615528128088303,14.036243467926479,3.591e-05,10.0,25.026269531250023,0.002156607479264494,0.43768310546875
957004,7.0,0.0,2003-07-22,-2.461879313103237,38.640256306401405,1,1132.0,5.5901699437494745,26.56505117707799,2.9520000000000002e-05,9.0,22.000512695312523,0.004220008122501895,0.97100830078125
957005,0.0,250.0,2003-07-22,-1.519945150866404,39.0152600304306,1,873.0,3.0,90.0,2.8179999999999998e-05,10.0,22.838403320312523,0.8054852369241416,0.98565673828125
957006,0.0,0.1,2003-07-22,-1.2646780448874375,39.2236552058491,1,742.0,2.692582403567252,111.80140948635182,3.637e-05,7.0,23.217309570312523,0.04928111957269721,0.87042236328125
957007,0.0,0.24,2003-07-24,-1.578700247529132,39.30168808668265,1,700.0,2.0615528128088303,75.96375653207353,2.04e-05,7.0,23.176660156250023,0.004121661277167732,1.9212493896484375
957012,1.5,0.0,2003-07-29,-2.220659646301573,39.259152047642175,1,731.0,1.5,180.0,2.671e-05,7.0,23.124169921875023,0.14871211897116154,-2.972900390625
957015,0.0,0.15,2003-07-30,-2.0842991305157583,38.70598388697412,1,1128.0,11.40175425099138,105.25511870305779,4.471e-05,6.0,20.015283203125023,0.26340369367972016,-1.2365570068359375
957016,0.02,0.0,2003-07-31,-2.610867576883434,38.55023172028357,1,986.0,9.848857801796104,113.96248897457819,4.38e-05,10.0,23.809716796875023,0.8201003074645996,1.5956573486328125
957018,0.0,6.0,2003-08-01,-2.5075720318114194,39.2066441067109,1,753.0,1.118033988749895,296.565051177078,4.943e-05,7.0,26.509667968750023,0.000852346317969932,2.5692901611328125
957020,0.4,0.0,2003-08-06,-1.986190412157144,38.88699671148986,1,702.0,0.5,270.0,1.988e-05,12.0,23.149072265625023,0.0,-1.2551727294921875
957021,0.1,0.0,2003-08-09,-2.054435268876645,38.89220110630814,1,720.0,0.7071067811865476,45.0,1.961e-05,10.0,23.691796875000023,0.017717480659484863,-1.148101806640625
957022,0.01,0.0,2003-08-09,-1.424581923469867,39.08936630853581,1,859.0,4.6097722286464435,40.60129464500447,3.0070000000000002e-05,7.0,21.183984375000023,0.0152587890625,-1.448883056640625
957023,0.01,0.0,2003-08-09,-1.412780681716873,39.06908573695509,1,888.0,5.70087712549569,74.74488129694222,5.157e-05,7.0,21.183984375000023,0.0152587890625,-1.448883056640625
957024,0.0,0.02,2003-08-10,-1.6013477483546656,38.888607679834685,1,937.0,0.7071067811865476,45.0,5.414e-05,7.0,21.412011718750023,0.30540823354385793,-1.0552520751953125
957025,0.02,0.0,2003-08-10,-1.4410056763665673,39.02606257156696,1,958.0,2.9154759474226504,239.03624346792648,5.0809999999999996e-05,7.0,20.294824218750023,0.48808156861923635,-1.0991973876953125
957026,0.0,0.2,2003-08-10,-1.23562510464288,38.96437896864477,1,841.0,0.7071067811865476,45.0,4.006e-05,7.0,21.787011718750023,0.24796425714157522,-0.2515411376953125
957027,0.0,0.03,2003-08-10,-2.4087705217862534,38.66965774883674,1,1176.0,1.5811388300841898,341.565051177078,2.6130000000000002e-05,7.0,19.958886718750023,1.044029020704329,-1.0728302001953125
957028,0.0,0.65,2003-08-11,-2.257932296012964,38.6095547887449,1,907.0,5.5901699437494745,259.695153531234,3.002e-05,9.0,20.309960937500023,0.030247025279095396,-0.9128875732421875
957030,0.0,0.65,2003-08-14,-1.6052888533566272,38.91758894654476,1,855.0,0.5,0.0,1.948e-05,10.0,22.215234375000023,0.0,-0.5485992431640625
957034,50.0,0.0,2003-08-15,-2.177279315917303,38.525250674227486,1,1070.0,6.708203932499369,63.43494882292201,5.1319999999999997e-05,6.0,22.551416015625023,0.0,2.0524749755859375
957035,4.0,0.0,2003-08-15,-2.1879831969819925,38.541528743308746,1,1014.0,19.319679086361656,100.4374753511182,6.112000000000001e-05,10.0,22.551416015625023,0.0,2.0524749755859375
957037,0.01,0.0,2003-08-15,-2.069392997248142,38.71850037822699,1,1114.0,2.692582403567252,21.80140948635181,6.0740000000000005e-05,10.0,22.961572265625023,0.0,1.7165374755859375
957038,0.01,0.0,2003-08-15,-1.208736015325602,39.21194193764423,1,748.0,8.631338250816034,259.99202019855863,6.058e-05,7.0,22.432275390625023,0.0,-1.2815093994140625
957039,0.0,0.01,2003-08-15,-1.2923888172050215,39.16139858930142,1,854.0,1.8027756377319946,303.69006752597977,4.868e-05,7.0,22.817041015625023,0.0,-1.6975250244140625
957040,0.02,0.0,2003-08-15,-1.2090643490432729,39.18032133356729,1,845.0,10.0,126.86989764584402,6.974e-05,10.0,22.432275390625023,0.0,-1.2815093994140625
957041,0.1,0.0,2003-08-15,-1.1853852380440435,39.20660685875745,1,726.0,6.103277807866851,235.0079798014413,5.598000000000001e-05,7.0,22.432275390625023,0.0,-1.2815093994140625
957043,0.01,0.0,2003-08-15,-2.3941557038973817,38.41717628074139,1,1346.0,9.924716620639604,319.0856167799749,7.468e-05,10.0,22.947900390625023,0.0,1.9186859130859375
957048,0.0,0.02,2003-08-15,-1.4111504331273848,38.909566118456624,1,901.0,3.0,270.0,2.404e-05,12.0,23.457666015625023,0.0,-1.0852203369140625
957051,21.0,0.0,2003-08-16,-2.423346676566715,38.67533583738735,1,1159.0,1.118033988749895,153.434948822922,2.5690000000000003e-05,8.0,21.227441406250023,1.1436045169830322,1.9567718505859375
957053,0.1,0.0,2003-08-19,-1.9911914402135948,38.88230912773901,1,709.0,0.5,180.0,2.556e-05,12.0,22.196679687500023,0.0008370350315090036,-1.3686370849609375
957054,0.08,0.0,2003-08-19,-1.9860392547986416,38.879786410626494,1,706.0,1.118033988749895,296.565051177078,2.112e-05,12.0,22.196679687500023,0.0008370350315090036,-1.3686370849609375
957055,0.01,0.0,2003-08-20,-1.9925579438177268,38.88759249935325,1,706.0,0.7071067811865476,45.0,2.217e-05,12.0,22.761865234375023,0.000852346317969932,-0.7669830322265625
957059,0.0,0.01,2003-08-23,-2.1299960449633275,38.76724181215768,1,998.0,4.031128874149275,209.74488129694222,3.354e-05,7.0,20.066796875000023,3.4035027492791414,0.13970947265625
957062,0.0,0.15,2003-08-29,-2.4055625398677782,38.65307784931714,1,1236.0,2.5,180.0,2.7490000000000003e-05,9.0,16.181787109375023,0.0012874597814516164,3.476470947265625
957064,0.15,0.0,2003-08-30,-2.4468175873465503,39.00918149039325,1,978.0,1.118033988749895,243.43494882292202,2.376e-05,7.0,17.147363281250023,0.0017286574802710675,1.9197540283203125
957065,0.0,0.01,2003-09-06,-2.0609727694835422,38.46024725172626,1,747.0,7.0178344238090995,274.0856167799749,2.741e-05,7.0,18.099267578125023,4.291975405067205,-0.5986480712890625
957066,0.0,0.01,2003-09-11,-2.482724127013625,38.66405139942103,1,925.0,8.200609733428363,217.56859202882748,1.6570000000000002e-05,10.0,15.085839843750023,0.0,-1.3287506103515625
957070,0.05,0.0,2003-09-23,-1.915770823468413,39.28847488358183,1,720.0,3.8078865529319543,246.80140948635182,2.073e-05,7.0,17.636865234375023,0.9916156996041536,0.6110382080078125
957071,0.02,0.0,2003-09-25,-1.0311450164558096,38.77816887818808,1,901.0,0.7071067811865476,45.0,4.4e-05,9.0,15.388330078125023,1.9554118625819683,0.0017242431640625
957073,0.0,1.0,2003-09-29,-2.475964035731117,38.681603291173545,1,964.0,8.139410298049853,280.61965527615513,2.1400000000000002e-05,10.0,16.705224609375023,0.36311132134869695,2.0500335693359375
975553,0.0,0.07,2004-01-04,-1.5279231541500573,39.24875202113044,1,692.0,0.7071067811865476,225.0,2.2100000000000002e-05,7.0,0.07045898437502274,0.0004351138045421976,2.439971923828125
975554,0.0,0.6,2004-01-20,-2.719365973675288,39.32224510391447,1,682.0,1.4142135623730951,315.0,2.286e-05,12.0,-0.25522460937497726,0.00017881393432617188,-0.089141845703125
975555,0.0,2.0,2004-01-23,-1.510578322511472,39.17570931804701,1,554.0,7.211102550927978,326.30993247402023,1.6490000000000003e-05,7.0,2.9764648437500227,0.0021517271306947805,2.919464111328125
975556,0.0,0.08,2004-01-23,-2.6057962841254656,38.5226920278209,1,1061.0,8.514693182963201,266.6335393365702,4.4540000000000004e-05,9.0,4.204980468750023,0.0021517271306947805,0.887237548828125
975557,0.0,0.3,2004-01-27,-1.4922671078536796,39.17559091611595,1,559.0,6.5,292.61986494804046,2.417e-05,7.0,8.486230468750023,1.9290714990347624,6.5998077392578125
975558,0.0,0.15,2004-02-02,-2.23988166103892,38.30989770580331,1,676.0,6.18465843842649,345.96375653207355,3.801e-05,10.0,9.193994140625023,0.06929338269401342,0.9525604248046875
975560,0.3,0.0,2004-02-05,-1.30610858322738,39.24940364614776,1,703.0,1.8027756377319946,236.30993247402023,1.844e-05,12.0,5.967675781250023,0.0,0.3104095458984375
975561,0.5,1.0,2004-02-14,-1.432240620385003,38.813696553011326,1,875.0,1.5811388300841898,198.434948822922,3.867000000000001e-05,12.0,4.150537109375023,0.0008553266184208042,-1.2521820068359375
975563,0.0,0.01,2004-02-16,-1.8502395591420115,39.252704919533166,1,727.0,1.5811388300841898,198.434948822922,2.034e-05,7.0,6.103906250000023,0.0004351138045421976,2.418975830078125
975565,0.0,0.2,2004-03-20,-2.1094592187528725,38.37313729670735,1,597.0,2.5495097567963922,78.69006752597979,5.164e-05,9.0,7.142968750000023,0.12215375318191946,1.6851348876953125
